scheme_code,date,nav
118632,27-07-2024,385.5285
118632,28-07-2024,385.5999
118632,29-07-2024,381.1511
118632,30-07-2024,382.4222
118632,31-07-2024,384.6053
118632,01-08-2024,384.0665
118632,02-08-2024,393.7145
118632,03-08-2024,391.4502
118632,04-08-2024,386.5319
118632,05-08-2024,383.4408
118632,06-08-2024,381.3611
118632,07-08-2024,381.131
118632,08-08-2024,380.763
118632,09-08-2024,383.658
118632,10-08-2024,381.4204
118632,11-08-2024,386.1999
118632,12-08-2024,385.7991
118632,13-08-2024,389.6962
118632,14-08-2024,390.3557
118632,15-08-2024,393.9835
118632,16-08-2024,395.7379
118632,17-08-2024,397.2452
118632,18-08-2024,396.8252
118632,19-08-2024,400.9374
118632,20-08-2024,402.7882
118632,21-08-2024,403.9581
118632,22-08-2024,402.9968
118632,23-08-2024,408.7166
118632,24-08-2024,404.982
118632,25-08-2024,412.1928
118632,26-08-2024,411.6416
118632,27-08-2024,406.7998
118632,28-08-2024,406.0681
118632,29-08-2024,404.6023
118632,30-08-2024,410.475
118632,31-08-2024,409.5813
118632,01-09-2024,407.3273
118632,02-09-2024,402.9399
118632,03-09-2024,401.3652
118632,04-09-2024,395.6555
118632,05-09-2024,391.9474
118632,06-09-2024,391.038
118632,07-09-2024,392.4828
118632,08-09-2024,395.1232
118632,09-09-2024,392.5466
118632,10-09-2024,391.4196
118632,11-09-2024,390.8888
118632,12-09-2024,385.3426
118632,13-09-2024,389.9837
118632,14-09-2024,395.4645
118632,15-09-2024,395.9638
118632,16-09-2024,398.8757
118632,17-09-2024,400.809
118632,18-09-2024,395.8856
118632,19-09-2024,397.693
118632,20-09-2024,396.2537
118632,21-09-2024,393.1597
118632,22-09-2024,393.7402
118632,23-09-2024,401.2086
118632,24-09-2024,402.8679
118632,25-09-2024,400.4302
118632,26-09-2024,402.6162
118632,27-09-2024,408.2494
118632,28-09-2024,412.4075
118632,29-09-2024,411.0737
118632,30-09-2024,411.5905
118632,01-10-2024,413.2781
118632,02-10-2024,414.4556
118632,03-10-2024,416.4671
118632,04-10-2024,422.1419
118632,05-10-2024,426.1491
118632,06-10-2024,423.5247
118632,07-10-2024,429.2206
118632,08-10-2024,431.1189
118632,09-10-2024,438.1074
118632,10-10-2024,437.1061
118632,11-10-2024,442.1978
118632,12-10-2024,442.4804
118632,13-10-2024,437.8153
118632,14-10-2024,434.6733
118632,15-10-2024,436.1924
118632,16-10-2024,440.0346
118632,17-10-2024,442.1695
118632,18-10-2024,442.6484
118632,19-10-2024,442.6052
118632,20-10-2024,449.9375
118632,21-10-2024,456.3394
118632,22-10-2024,457.9841
118632,23-10-2024,458.0866
118632,24-10-2024,460.3496
118632,25-10-2024,463.0254
118632,26-10-2024,460.5834
118632,27-10-2024,461.3469
118632,28-10-2024,456.139
118632,29-10-2024,456.4941
118632,30-10-2024,457.2093
118632,31-10-2024,455.9506
118632,01-11-2024,461.58
118632,02-11-2024,457.5485
118632,03-11-2024,452.5581
118632,04-11-2024,457.1179
118632,05-11-2024,459.2921
118632,06-11-2024,462.8509
118632,07-11-2024,461.9195
118632,08-11-2024,465.5522
118632,09-11-2024,466.1203
118632,10-11-2024,466.5757
118632,11-11-2024,471.8589
118632,12-11-2024,472.3985
118632,13-11-2024,466.0667
118632,14-11-2024,472.3053
118632,15-11-2024,478.756
118632,16-11-2024,479.8426
118632,17-11-2024,482.9759
118632,18-11-2024,485.0329
118632,19-11-2024,485.0021
118632,20-11-2024,482.3753
118632,21-11-2024,479.2648
118632,22-11-2024,480.3858
118632,23-11-2024,485.4293
118632,24-11-2024,485.8397
118632,25-11-2024,484.077
118632,26-11-2024,488.5449
118632,27-11-2024,478.4763
118632,28-11-2024,483.8575
118632,29-11-2024,478.1192
118632,30-11-2024,479.3732
118632,01-12-2024,475.7972
118632,02-12-2024,470.7099
118632,03-12-2024,473.9519
118632,04-12-2024,472.8479
118632,05-12-2024,470.9355
118632,06-12-2024,470.7724
118632,07-12-2024,472.5045
118632,08-12-2024,471.1244
118632,09-12-2024,465.3636
118632,10-12-2024,470.3798
118632,11-12-2024,469.1618
118632,12-12-2024,463.8728
118632,13-12-2024,463.0145
118632,14-12-2024,468.8329
118632,15-12-2024,473.9613
118632,16-12-2024,473.1183
118632,17-12-2024,470.0296
118632,18-12-2024,471.4173
118632,19-12-2024,479.8538
118632,20-12-2024,480.7111
118632,21-12-2024,480.7927
118632,22-12-2024,485.5061
118632,23-12-2024,486.5186
118632,24-12-2024,488.111
118632,25-12-2024,487.1359
118632,26-12-2024,485.9189
118632,27-12-2024,487.3619
118632,28-12-2024,491.7622
118632,29-12-2024,492.4921
118632,30-12-2024,496.5903
118632,31-12-2024,496.5057
118632,01-01-2025,497.5443
118632,02-01-2025,492.3564
118632,03-01-2025,497.0054
118632,04-01-2025,498.4254
118632,05-01-2025,504.519
118632,06-01-2025,490.5753
118632,07-01-2025,501.5465
118632,08-01-2025,498.8699
118632,09-01-2025,502.4117
118632,10-01-2025,498.9052
118632,11-01-2025,501.3443
118632,12-01-2025,499.3705
118632,13-01-2025,495.8939
118632,14-01-2025,503.6817
118632,15-01-2025,502.5081
118632,16-01-2025,504.1658
118632,17-01-2025,507.7106
118632,18-01-2025,510.1191
118632,19-01-2025,510.2566
118632,20-01-2025,511.2624
118632,21-01-2025,521.1769
118632,22-01-2025,522.8534
118632,23-01-2025,523.1139
118632,24-01-2025,526.2266
118632,25-01-2025,531.9108
118632,26-01-2025,536.9451
118632,27-01-2025,541.2467
118632,28-01-2025,535.6534
118632,29-01-2025,539.6789
118632,30-01-2025,534.6921
118632,31-01-2025,535.0892
118632,01-02-2025,532.4206
118632,02-02-2025,531.5832
118632,03-02-2025,534.4842
118632,04-02-2025,535.7217
118632,05-02-2025,538.0642
118632,06-02-2025,545.1564
118632,07-02-2025,547.74
118632,08-02-2025,547.1582
118632,09-02-2025,552.329
118632,10-02-2025,556.302
118632,11-02-2025,554.0534
118632,12-02-2025,556.5496
118632,13-02-2025,557.6879
118632,14-02-2025,557.2311
118632,15-02-2025,561.9117
118632,16-02-2025,562.867
118632,17-02-2025,567.5754
118632,18-02-2025,565.9719
118632,19-02-2025,567.0599
118632,20-02-2025,559.9497
118632,21-02-2025,555.2209
118632,22-02-2025,560.7228
118632,23-02-2025,556.6247
118632,24-02-2025,551.1682
118632,25-02-2025,544.0749
118632,26-02-2025,543.5969
118632,27-02-2025,538.7729
118632,28-02-2025,544.3349
118632,01-03-2025,551.4244
118632,02-03-2025,547.8322
118632,03-03-2025,553.8206
118632,04-03-2025,559.0398
118632,05-03-2025,556.3012
118632,06-03-2025,548.1506
118632,07-03-2025,557.2267
118632,08-03-2025,552.9788
118632,09-03-2025,549.0436
118632,10-03-2025,551.6368
118632,11-03-2025,561.07
118632,12-03-2025,567.1236
118632,13-03-2025,572.5571
118632,14-03-2025,574.4009
118632,15-03-2025,577.4561
118632,16-03-2025,581.9836
118632,17-03-2025,582.654
118632,18-03-2025,583.8404
118632,19-03-2025,581.3266
118632,20-03-2025,582.428
118632,21-03-2025,579.3399
118632,22-03-2025,572.019
118632,23-03-2025,572.0121
118632,24-03-2025,571.5888
118632,25-03-2025,565.1294
118632,26-03-2025,569.7001
118632,27-03-2025,577.3028
118632,28-03-2025,582.4017
118632,29-03-2025,574.4097
118632,30-03-2025,571.6683
118632,31-03-2025,574.856
118632,01-04-2025,573.3423
118632,02-04-2025,571.1872
118632,03-04-2025,573.7726
118632,04-04-2025,569.1854
118632,05-04-2025,568.4026
118632,06-04-2025,564.5369
118632,07-04-2025,563.3982
118632,08-04-2025,567.2266
118632,09-04-2025,557.9956
118632,10-04-2025,562.0413
118632,11-04-2025,566.64
118632,12-04-2025,568.6396
118632,13-04-2025,573.2722
118632,14-04-2025,579.0499
118632,15-04-2025,577.6697
118632,16-04-2025,575.7794
118632,17-04-2025,578.5758
118632,18-04-2025,579.9074
118632,19-04-2025,579.5419
118632,20-04-2025,581.2169
118632,21-04-2025,578.6851
118632,22-04-2025,577.3408
118632,23-04-2025,572.2503
118632,24-04-2025,580.9191
118632,25-04-2025,575.309
118632,26-04-2025,573.2362
118632,27-04-2025,569.0697
118632,28-04-2025,575.4853
118632,29-04-2025,573.6052
118632,30-04-2025,581.2894
118632,01-05-2025,578.4667
118632,02-05-2025,580.476
118632,03-05-2025,576.5094
118632,04-05-2025,584.3374
118632,05-05-2025,576.636
118632,06-05-2025,576.5949
118632,07-05-2025,579.1961
118632,08-05-2025,581.8007
118632,09-05-2025,583.241
118632,10-05-2025,582.3755
118632,11-05-2025,581.4947
118632,12-05-2025,578.8189
118632,13-05-2025,584.235
118632,14-05-2025,596.6545
118632,15-05-2025,596.9524
118632,16-05-2025,592.6788
118632,17-05-2025,593.9087
118632,18-05-2025,608.7107
118632,19-05-2025,606.2036
118632,20-05-2025,615.1959
118632,21-05-2025,622.712
118632,22-05-2025,618.1306
118632,23-05-2025,619.9565
118632,24-05-2025,627.885
118632,25-05-2025,626.7533
118632,26-05-2025,629.9424
118632,27-05-2025,627.905
118632,28-05-2025,625.9367
118632,29-05-2025,622.6307
118632,30-05-2025,616.9346
118632,31-05-2025,615.1299
118632,01-06-2025,610.7665
118632,02-06-2025,613.2799
118632,03-06-2025,606.7557
118632,04-06-2025,610.444
118632,05-06-2025,615.0221
118632,06-06-2025,605.8298
118632,07-06-2025,611.8961
118632,08-06-2025,617.7581
118632,09-06-2025,614.9047
118632,10-06-2025,622.2457
118632,11-06-2025,625.9969
118632,12-06-2025,624.9932
118632,13-06-2025,625.6336
118632,14-06-2025,624.2969
118632,15-06-2025,625.1869
118632,16-06-2025,630.4847
118632,17-06-2025,627.7137
118632,18-06-2025,629.8458
118632,19-06-2025,620.5371
118632,20-06-2025,619.19
118632,21-06-2025,616.3294
118632,22-06-2025,614.2454
118632,23-06-2025,622.5795
118632,24-06-2025,627.8227
118632,25-06-2025,631.9155
118632,26-06-2025,627.3696
118632,27-06-2025,624.557
118632,28-06-2025,626.4225
118632,29-06-2025,628.3947
118632,30-06-2025,639.9774
118632,01-07-2025,641.1651
118632,02-07-2025,639.4781
118632,03-07-2025,639.7471
118632,04-07-2025,640.3851
118632,05-07-2025,641.254
118632,06-07-2025,648.7075
118632,07-07-2025,649.6415
118632,08-07-2025,645.0399
118632,09-07-2025,638.8265
118632,10-07-2025,633.484
118632,11-07-2025,633.2601
118632,12-07-2025,632.2995
118632,13-07-2025,623.0333
118632,14-07-2025,625.1437
118632,15-07-2025,636.7693
118632,16-07-2025,636.4235
118632,17-07-2025,642.8748
118632,18-07-2025,641.7229
118632,19-07-2025,642.4401
118632,20-07-2025,646.5736
118632,21-07-2025,644.2355
118632,22-07-2025,651.0256
118632,23-07-2025,653.9158
118632,24-07-2025,652.4278
118632,25-07-2025,659.9555
118632,26-07-2025,656.825
118632,27-07-2025,657.1503
118632,28-07-2025,655.336
118632,29-07-2025,650.0147
118632,30-07-2025,649.7814
118632,31-07-2025,651.3983
118632,01-08-2025,657.5688
118632,02-08-2025,660.074
118632,03-08-2025,660.4634
118632,04-08-2025,663.0429
118632,05-08-2025,667.3981
118632,06-08-2025,672.1384
118632,07-08-2025,674.1332
118632,08-08-2025,671.3639
118632,09-08-2025,665.0447
118632,10-08-2025,665.4694
118632,11-08-2025,662.4518
118632,12-08-2025,664.4414
118632,13-08-2025,667.2945
118632,14-08-2025,670.8641
118632,15-08-2025,670.3758
118632,16-08-2025,675.2562
118632,17-08-2025,677.435
118632,18-08-2025,666.7263
118632,19-08-2025,659.9934
118632,20-08-2025,659.2559
118632,21-08-2025,656.9075
118632,22-08-2025,662.6049
118632,23-08-2025,668.4089
118632,24-08-2025,672.6151
118632,25-08-2025,674.6739
118632,26-08-2025,680.3374
118632,27-08-2025,682.6739
118632,28-08-2025,680.2689
118632,29-08-2025,681.0437
118632,30-08-2025,678.5029
118632,31-08-2025,679.4382
118632,01-09-2025,681.2194
118632,02-09-2025,683.0933
118632,03-09-2025,679.6246
118632,04-09-2025,677.8733
118632,05-09-2025,683.9248
118632,06-09-2025,689.7737
118632,07-09-2025,680.4528
118632,08-09-2025,665.9693
118632,09-09-2025,672.2183
118632,10-09-2025,667.1238
118632,11-09-2025,666.2833
118632,12-09-2025,662.6347
118632,13-09-2025,652.034
118632,14-09-2025,654.4692
118632,15-09-2025,661.8982
118632,16-09-2025,659.7569
118632,17-09-2025,647.9381
118632,18-09-2025,650.3361
118632,19-09-2025,650.0117
118632,20-09-2025,645.004
118632,21-09-2025,649.6185
118632,22-09-2025,649.4386
118632,23-09-2025,654.4135
118632,24-09-2025,653.5929
118632,25-09-2025,648.087
118632,26-09-2025,655.0782
118632,27-09-2025,656.4129
118632,28-09-2025,659.0201
118632,29-09-2025,658.1229
118632,30-09-2025,656.3722
118632,01-10-2025,654.9727
118632,02-10-2025,653.9957
118632,03-10-2025,664.5491
118632,04-10-2025,658.7796
118632,05-10-2025,652.3572
118632,06-10-2025,660.7906
118632,07-10-2025,657.1252
118632,08-10-2025,652.2002
118632,09-10-2025,657.9298
118632,10-10-2025,652.195
118632,11-10-2025,663.1303
118632,12-10-2025,668.716
118632,13-10-2025,667.5088
118632,14-10-2025,676.4217
118632,15-10-2025,676.7498
118632,16-10-2025,685.137
118632,17-10-2025,687.5064
118632,18-10-2025,695.7149
118632,19-10-2025,704.7094
118632,20-10-2025,706.568
118632,21-10-2025,702.9624
118632,22-10-2025,705.8432
118632,23-10-2025,704.8063
118632,24-10-2025,720.7995
118632,25-10-2025,719.0817
118632,26-10-2025,717.5037
118632,27-10-2025,716.5212
118632,28-10-2025,713.4075
118632,29-10-2025,707.6173
118632,30-10-2025,711.3898
118632,31-10-2025,709.883
118632,01-11-2025,708.6937
118632,02-11-2025,713.483
118632,03-11-2025,720.7368
118632,04-11-2025,726.026
118632,05-11-2025,735.0278
118632,06-11-2025,729.5945
118632,07-11-2025,722.2929
118632,08-11-2025,729.8924
118632,09-11-2025,726.1903
118632,10-11-2025,724.7205
118632,11-11-2025,734.813
118632,12-11-2025,739.671
118632,13-11-2025,744.1864
118632,14-11-2025,756.9953
118632,15-11-2025,755.2057
118632,16-11-2025,759.1701
118632,17-11-2025,759.3996
118632,18-11-2025,761.9563
118632,19-11-2025,771.7947
118632,20-11-2025,776.0513
118632,21-11-2025,779.4381
118632,22-11-2025,785.3506
118632,23-11-2025,791.3138
118632,24-11-2025,789.2117
118632,25-11-2025,784.75
118632,26-11-2025,773.4601
118632,27-11-2025,784.7656
118632,28-11-2025,778.7106
118632,29-11-2025,778.7555
118632,30-11-2025,773.4041
118632,01-12-2025,772.1424
118632,02-12-2025,775.9368
118632,03-12-2025,781.9705
118632,04-12-2025,778.6813
118632,05-12-2025,781.8059
118632,06-12-2025,780.5914
118632,07-12-2025,778.0333
118632,08-12-2025,791.4321
118632,09-12-2025,795.2497
118632,10-12-2025,802.314
118632,11-12-2025,811.8226
118632,12-12-2025,817.8145
118632,13-12-2025,819.3251
118632,14-12-2025,811.4858
118632,15-12-2025,809.7763
118632,16-12-2025,805.7898
118632,17-12-2025,805.4322
118632,18-12-2025,810.8732
118632,19-12-2025,820.4393
118632,20-12-2025,820.3087
118632,21-12-2025,821.2267
118632,22-12-2025,835.3257
118632,23-12-2025,836.2392
118632,24-12-2025,853.6952
118632,25-12-2025,858.3647
118632,26-12-2025,851.6814
118632,27-12-2025,859.5841
118632,28-12-2025,859.3562
118632,29-12-2025,865.1627
118632,30-12-2025,871.6605
118632,31-12-2025,871.3089
118632,01-01-2026,863.8099
118632,02-01-2026,865.5119
118632,03-01-2026,861.6957
118632,04-01-2026,858.96
118632,05-01-2026,864.2046
118632,06-01-2026,872.1609
118632,07-01-2026,878.5228
118632,08-01-2026,870.236
118632,09-01-2026,874.4679
118632,10-01-2026,884.7514
118632,11-01-2026,877.9903
118632,12-01-2026,876.5407
118632,13-01-2026,879.7912
118632,14-01-2026,878.8222
118632,15-01-2026,881.9985
118632,16-01-2026,879.5768
118632,17-01-2026,884.5091
118632,18-01-2026,883.0538
118632,19-01-2026,877.793
118632,20-01-2026,878.6417
118632,21-01-2026,877.4157
118632,22-01-2026,888.4416
118632,23-01-2026,885.6598
118632,24-01-2026,888.8434
118632,25-01-2026,892.154
118632,26-01-2026,878.9828
118632,27-01-2026,868.6369
118632,28-01-2026,860.9225
118632,29-01-2026,866.9758
118632,30-01-2026,861.2243
118632,31-01-2026,870.0762
118632,01-02-2026,865.921
118632,02-02-2026,869.39
118632,03-02-2026,880.9741
118632,04-02-2026,895.0135
118632,05-02-2026,904.1978
118632,06-02-2026,907.8764
118632,07-02-2026,915.0489
118632,08-02-2026,920.2606
118632,09-02-2026,925.8917
118632,10-02-2026,917.377
118632,11-02-2026,910.6105
118632,12-02-2026,910.6861
118632,13-02-2026,911.2516
118632,14-02-2026,911.0171
118632,15-02-2026,915.4388
118632,16-02-2026,921.8334
118632,17-02-2026,922.7404
118632,18-02-2026,933.0941
118632,19-02-2026,927.6814
118632,20-02-2026,926.9522
118632,21-02-2026,922.35
118632,22-02-2026,912.2995
118632,23-02-2026,913.3435
118632,24-02-2026,913.5771
118632,25-02-2026,923.1919
118632,26-02-2026,930.6244
118632,27-02-2026,925.7567
118632,28-02-2026,934.5543
118632,01-03-2026,944.1402
118632,02-03-2026,943.7893
118632,03-03-2026,939.6113
118632,04-03-2026,935.2653
118632,05-03-2026,934.7807
118632,06-03-2026,937.6486
118632,07-03-2026,947.4815
118632,08-03-2026,954.8193
118632,09-03-2026,950.775
118632,10-03-2026,947.1862
118632,11-03-2026,950.1864
118632,12-03-2026,940.1123
118632,13-03-2026,940.5983
118632,14-03-2026,936.128
118632,15-03-2026,937.6478
118632,16-03-2026,930.4151
118632,17-03-2026,931.5233
118632,18-03-2026,930.7007
118632,19-03-2026,924.0727
118632,20-03-2026,907.3393
118632,21-03-2026,908.5472
118632,22-03-2026,916.4776
118632,23-03-2026,924.9532
118632,24-03-2026,922.9013
118632,25-03-2026,918.3216
118632,26-03-2026,922.9556
118632,27-03-2026,922.7136
118632,28-03-2026,922.4941
118632,29-03-2026,922.3545
118632,30-03-2026,923.8643
118632,31-03-2026,923.0634
118632,01-04-2026,920.2632
118632,02-04-2026,916.1085
118632,03-04-2026,912.05
118632,04-04-2026,906.5848
118632,05-04-2026,903.8455
118632,06-04-2026,909.8357
118632,07-04-2026,905.9436
118632,08-04-2026,913.1715
118632,09-04-2026,907.3043
118632,10-04-2026,908.6444
118632,11-04-2026,908.1642
118632,12-04-2026,895.7289
118632,13-04-2026,898.432
118632,14-04-2026,902.7446
118632,15-04-2026,897.6767
118632,16-04-2026,901.0639
118632,17-04-2026,904.2813
118632,18-04-2026,891.0795
118632,19-04-2026,887.585
118632,20-04-2026,893.27
118632,21-04-2026,885.7467
118632,22-04-2026,886.7629
118632,23-04-2026,876.3723
118632,24-04-2026,880.5125
118632,25-04-2026,878.7786
118632,26-04-2026,864.6449
118632,27-04-2026,869.9631
118632,28-04-2026,868.8111
118632,29-04-2026,863.6957
118632,30-04-2026,869.4171
118632,01-05-2026,876.7669
118632,02-05-2026,872.4191
118632,03-05-2026,872.5777
118632,04-05-2026,874.8389
118632,05-05-2026,877.9977
118632,06-05-2026,878.3112
118632,07-05-2026,877.9218
118632,08-05-2026,871.2147
118632,09-05-2026,869.0261
118632,10-05-2026,860.6081
118632,11-05-2026,850.7902
118632,12-05-2026,854.5629
118632,13-05-2026,860.1983
118632,14-05-2026,845.2936
118632,15-05-2026,841.8548
118632,16-05-2026,844.8874
118632,17-05-2026,856.1477
118632,18-05-2026,853.9123
118632,19-05-2026,850.7128
118632,20-05-2026,848.8502
118632,21-05-2026,854.1501
118632,22-05-2026,852.8457
118632,23-05-2026,844.9372
118632,24-05-2026,844.055
118632,25-05-2026,841.0651
118632,26-05-2026,839.634
118632,27-05-2026,846.012
118632,28-05-2026,847.2684
118632,29-05-2026,846.8503
118632,30-05-2026,845.1246
118632,31-05-2026,838.3653
118632,01-06-2026,847.4561
118632,02-06-2026,845.928
118632,03-06-2026,840.8112
118632,04-06-2026,859.3578
118632,05-06-2026,865.4218
118632,06-06-2026,862.6579
118632,07-06-2026,857.7758
118632,08-06-2026,863.6035
118632,09-06-2026,861.4658
118632,10-06-2026,855.7701
118632,11-06-2026,857.242
118632,12-06-2026,853.1576
118632,13-06-2026,860.4553
118632,14-06-2026,866.591
118632,15-06-2026,863.4518
118632,16-06-2026,870.7919
118632,17-06-2026,871.3768
118632,18-06-2026,873.4771
118632,19-06-2026,877.8588
118632,20-06-2026,873.3883
118632,21-06-2026,867.5537
118632,22-06-2026,878.9785
118632,23-06-2026,878.6174
118632,24-06-2026,876.2293
118632,25-06-2026,875.0367
118632,26-06-2026,882.2908
118632,27-06-2026,893.1249
118632,28-06-2026,888.4387
118632,29-06-2026,886.1071
118632,30-06-2026,893.4845
118632,01-07-2026,892.6909
118632,02-07-2026,895.8098
118632,03-07-2026,891.0981
118632,04-07-2026,895.0837
118632,05-07-2026,894.8771
118632,06-07-2026,897.1549
118632,07-07-2026,901.2699
118632,08-07-2026,914.1368
118632,09-07-2026,916.756
118632,10-07-2026,921.636
118632,11-07-2026,919.6858
118632,12-07-2026,916.9047
118632,13-07-2026,921.5871
118632,14-07-2026,919.2826
118632,15-07-2026,921.6696
118632,16-07-2026,928.8347
118632,17-07-2026,924.0526
118632,18-07-2026,929.9926
118632,19-07-2026,939.4701
118632,20-07-2026,934.6229
118632,21-07-2026,921.7432
118632,22-07-2026,919.3391
118632,23-07-2026,928.2279
118632,24-07-2026,932.4351
118632,25-07-2026,925.8634
118632,26-07-2026,927.3134
118632,27-07-2026,930.3917
118632,28-07-2026,937.3679
118632,29-07-2026,938.4873
118632,30-07-2026,934.006
118632,31-07-2026,932.8246
118632,01-08-2026,927.6364
