transaction_id,investor_id,scheme_code,transaction_date,transaction_type,amount,units,kyc_status,state
TXN20300,INV11083,120132,2024-09-18,Redemption,47952.2,1365.748,Verified,Tamil Nadu
TXN20301,INV11223,120107,2023-09-02,Lumpsum,61355.81,2141.1903,Verified,Punjab
TXN20302,INV12003,120113,2024-09-09,Redemption,28903.4,307.1442,Verified,West Bengal
TXN20303,INV11121,120111,2022-09-07,Lumpsum,136941.34,3100.1508,Verified,Haryana
TXN20304,INV11617,120115,2022-10-27,SIP,2009.6,20.9381,Pending,Uttar Pradesh
TXN20305,INV10324,120115,2024-06-24,Redemption,14309.31,269.3916,Verified,Rajasthan
TXN20306,INV10828,120127,2023-07-10,SIP,14488.43,420.6137,Verified,Madhya Pradesh
TXN20307,INV10448,120132,2025-04-16,Redemption,13637.99,194.0383,Pending,Tamil Nadu
TXN20308,INV12176,120107,2025-07-30,SIP,2259.79,47.8798,Verified,Tamil Nadu
TXN20309,INV11935,119062,2025-10-27,Redemption,8598.42,88.8205,Verified,Punjab
TXN20310,INV10647,120119,2025-08-30,Lumpsum,176726.25,3346.2662,Verified,Madhya Pradesh
TXN20311,INV10817,120111,2023-10-20,SIP,16501.55,179.9234,Verified,Uttar Pradesh
TXN20312,INV10367,120129,2023-04-21,Lumpsum,149043.87,1722.4536,Verified,Kerala
TXN20313,INV10153,120104,2024-05-05,SIP,21102.52,224.3683,Verified,Madhya Pradesh
TXN20314,INV10149,120118,2024-10-11,SIP,23478.61,243.0704,Failed,Karnataka
TXN20315,INV11186,120503,2022-01-19,SIP,14631.08,744.3167,Verified,Uttar Pradesh
TXN20316,INV11373,120111,2024-07-19,SIP,14039.21,257.8267,Verified,Rajasthan
TXN20317,INV10550,120125,2024-08-16,Lumpsum,42598.22,2115.2934,Verified,Uttar Pradesh
TXN20318,INV10666,120122,2025-08-20,SIP,18246.36,1619.3685,Verified,Uttar Pradesh
TXN20319,INV11381,120111,2025-03-08,SIP,19174.79,743.3662,Verified,Rajasthan
TXN20320,INV11661,120120,2024-11-21,SIP,3081.71,43.8784,Pending,West Bengal
TXN20321,INV10757,120101,2024-09-04,SIP,23459.81,2210.1224,Verified,West Bengal
TXN20322,INV11572,120108,2024-07-03,SIP,7407.86,186.7546,Verified,Punjab
TXN20323,INV12386,120129,2022-01-24,SIP,16688.4,230.6647,Verified,Uttar Pradesh
TXN20324,INV10255,119777,2024-08-11,SIP,4833.2,67.3648,Pending,Uttar Pradesh
TXN20325,INV11274,119777,2025-08-01,Lumpsum,188423.95,4373.9215,Verified,Madhya Pradesh
TXN20326,INV10905,120107,2022-10-01,SIP,4676.45,60.5004,Verified,Telangana
TXN20327,INV12482,120116,2024-05-01,SIP,14181.63,270.7734,Verified,Andhra Pradesh
TXN20328,INV12202,120106,2023-05-22,SIP,19113.75,215.7743,Verified,Rajasthan
TXN20329,INV10336,120126,2024-07-03,SIP,17890.39,1050.5686,Verified,Kerala
TXN20330,INV12311,119777,2022-05-07,Redemption,28287.16,509.7352,Verified,Bihar
TXN20331,INV12346,120127,2022-11-03,Lumpsum,68982.94,1213.8315,Verified,Karnataka
TXN20332,INV10477,120106,2025-04-09,SIP,3182.6,56.8994,Pending,Telangana
TXN20333,INV10228,120122,2022-09-28,SIP,10970.19,180.5733,Verified,Kerala
TXN20334,INV12289,120122,2025-10-09,Lumpsum,65093.06,5442.8634,Verified,Punjab
TXN20335,INV11043,125497,2023-03-23,SIP,2752.71,57.1899,Verified,Haryana
TXN20336,INV10262,120127,2022-05-04,SIP,22461.24,227.4502,Verified,Madhya Pradesh
TXN20337,INV11934,120503,2023-08-11,Lumpsum,40096.36,1807.0705,Verified,Gujarat
TXN20338,INV11722,120116,2024-02-23,SIP,21870.89,238.7416,Verified,Telangana
TXN20339,INV11539,120841,2025-10-30,SIP,21989.29,1000.9198,Verified,Rajasthan
TXN20340,INV11425,119777,2023-01-01,SIP,10433.41,486.1514,Failed,Kerala
TXN20341,INV10913,125497,2022-02-16,SIP,12112.09,162.1031,Pending,Uttar Pradesh
TXN20342,INV11738,120127,2024-02-16,SIP,6511.94,126.5529,Verified,Bihar
TXN20343,INV10636,120110,2023-01-22,SIP,22005.0,278.9182,Verified,Madhya Pradesh
TXN20344,INV10132,120119,2025-06-13,SIP,23469.71,260.7348,Verified,Punjab
TXN20345,INV10986,120106,2022-05-18,Lumpsum,120819.11,2407.729,Verified,Delhi
TXN20346,INV10200,120108,2022-04-01,SIP,11535.11,196.9175,Verified,Gujarat
TXN20347,INV10232,120101,2024-10-28,SIP,6619.88,71.5851,Verified,Uttar Pradesh
TXN20348,INV12360,120113,2025-03-28,SIP,19540.92,233.591,Verified,Haryana
TXN20349,INV10971,120112,2022-10-21,SIP,13510.03,286.1057,Verified,Rajasthan
TXN20350,INV11128,118632,2025-02-14,Lumpsum,176544.21,1918.0834,Verified,Haryana
TXN20351,INV11750,120128,2024-10-12,SIP,24334.97,256.853,Verified,Maharashtra
TXN20352,INV11562,120126,2023-10-15,SIP,10991.79,469.1415,Failed,Andhra Pradesh
TXN20353,INV11542,120104,2025-01-06,SIP,6783.24,224.0097,Pending,Telangana
TXN20354,INV10592,120122,2022-04-29,SIP,10904.26,229.6325,Verified,Kerala
TXN20355,INV12171,120101,2024-03-06,SIP,7119.9,179.2357,Verified,Tamil Nadu
TXN20356,INV10324,120121,2024-01-30,SIP,13855.25,163.6835,Verified,Delhi
TXN20357,INV10212,120110,2024-02-12,Redemption,31038.53,2289.0987,Verified,Rajasthan
TXN20358,INV10299,120105,2025-04-18,SIP,17114.81,579.5445,Verified,Andhra Pradesh
TXN20359,INV10856,120114,2023-09-13,SIP,1368.01,14.5002,Verified,Madhya Pradesh
TXN20360,INV10481,120123,2023-05-12,SIP,15505.64,545.8544,Verified,Andhra Pradesh
TXN20361,INV10981,120128,2023-10-21,SIP,7793.42,149.9815,Verified,Punjab
TXN20362,INV11472,120112,2023-06-20,Lumpsum,104999.23,1917.6206,Verified,West Bengal
TXN20363,INV10404,120123,2023-10-18,SIP,5875.06,153.9466,Pending,Madhya Pradesh
TXN20364,INV10188,120129,2023-03-30,Lumpsum,33454.93,999.5596,Verified,Andhra Pradesh
TXN20365,INV12393,120130,2024-05-05,SIP,4657.87,117.3625,Pending,Uttar Pradesh
TXN20366,INV11556,120129,2023-05-19,SIP,14215.42,149.775,Pending,Telangana
TXN20367,INV11383,120109,2024-09-27,SIP,16400.67,302.8546,Verified,Andhra Pradesh
TXN20368,INV10690,120115,2022-12-13,SIP,18287.52,338.9813,Verified,Karnataka
TXN20369,INV12221,118632,2024-12-09,SIP,21137.64,1266.5053,Verified,Maharashtra
TXN20370,INV10199,125497,2024-04-24,Lumpsum,169296.22,5491.459,Verified,Karnataka
TXN20371,INV10619,125497,2023-03-24,SIP,11944.23,773.5644,Verified,Kerala
TXN20372,INV11980,120124,2022-02-02,SIP,13773.1,292.9171,Verified,Maharashtra
TXN20373,INV10069,120126,2023-07-17,SIP,24459.5,2119.0204,Verified,Kerala
TXN20374,INV11764,120104,2022-08-08,Lumpsum,23781.21,1016.2574,Verified,Madhya Pradesh
TXN20375,INV10787,120132,2024-12-14,SIP,20565.15,603.8056,Verified,Uttar Pradesh
TXN20376,INV11626,120841,2024-02-04,SIP,12015.95,376.8089,Verified,Gujarat
TXN20377,INV10926,120112,2025-11-01,Redemption,42697.62,620.2784,Verified,Bihar
TXN20378,INV10130,120841,2024-04-10,SIP,10052.07,190.2343,Verified,Gujarat
TXN20379,INV10039,120103,2022-06-19,Redemption,42575.83,625.7319,Verified,Telangana
TXN20380,INV11357,120129,2022-07-15,SIP,13675.82,988.8762,Verified,Madhya Pradesh
TXN20381,INV10866,120129,2024-08-31,SIP,2117.49,126.8617,Verified,Uttar Pradesh
TXN20382,INV11149,120127,2025-02-28,SIP,1789.64,19.1223,Verified,Rajasthan
TXN20383,INV11289,119551,2023-03-01,SIP,4460.6,53.1897,Verified,Haryana
TXN20384,INV11632,119092,2023-09-05,Lumpsum,114971.85,1884.7031,Pending,Karnataka
TXN20385,INV11594,120127,2023-11-11,SIP,19134.62,846.8312,Verified,Gujarat
TXN20386,INV10322,120125,2023-12-10,SIP,3344.46,108.2596,Verified,Maharashtra
TXN20387,INV10312,120114,2025-05-24,SIP,15732.77,247.352,Verified,Punjab
TXN20388,INV11337,119551,2025-07-22,SIP,19805.16,391.7972,Verified,Uttar Pradesh
TXN20389,INV10935,120115,2025-02-06,SIP,11364.35,159.6732,Verified,Gujarat
TXN20390,INV11557,120841,2025-06-20,SIP,20153.32,271.6822,Verified,Uttar Pradesh
TXN20391,INV10337,120110,2022-11-12,SIP,18080.25,269.6489,Verified,Gujarat
TXN20392,INV11596,120113,2024-01-09,SIP,3196.49,33.6946,Verified,Delhi
TXN20393,INV11822,120116,2023-07-07,SIP,4180.17,155.5976,Verified,Delhi
TXN20394,INV11839,120128,2025-02-10,SIP,10793.06,872.9727,Failed,Kerala
TXN20395,INV11450,120128,2022-07-10,Redemption,30706.1,783.3443,Verified,Haryana
TXN20396,INV11578,125497,2023-08-21,SIP,10307.19,584.8729,Pending,Gujarat
TXN20397,INV12292,120108,2025-03-17,SIP,5069.99,114.5349,Verified,Kerala
TXN20398,INV10569,120110,2023-09-09,Redemption,25669.95,1635.6492,Failed,Uttar Pradesh
TXN20399,INV11781,120110,2024-05-12,SIP,12621.55,745.8257,Verified,Uttar Pradesh
TXN20400,INV11031,120108,2025-07-04,Lumpsum,120792.25,4376.6354,Verified,Telangana
TXN20401,INV10439,120101,2023-09-16,SIP,23771.76,595.7902,Verified,Maharashtra
TXN20402,INV11557,120114,2024-06-20,Lumpsum,88970.16,1057.6806,Verified,West Bengal
TXN20403,INV12435,120101,2023-09-08,SIP,15477.07,213.2524,Verified,West Bengal
TXN20404,INV11963,120113,2022-12-30,SIP,24249.41,669.3124,Verified,Gujarat
TXN20405,INV12012,120129,2023-05-12,SIP,10025.33,120.0861,Verified,West Bengal
TXN20406,INV11610,120116,2022-08-22,SIP,14532.41,229.5784,Verified,Madhya Pradesh
TXN20407,INV12235,120104,2025-10-28,SIP,14202.38,148.2961,Verified,Punjab
TXN20408,INV11891,120106,2024-06-16,SIP,7991.95,110.4544,Verified,Punjab
TXN20409,INV11676,120124,2022-10-13,Lumpsum,64052.37,1956.3142,Verified,Rajasthan
TXN20410,INV10632,120120,2024-02-12,Lumpsum,92568.01,1450.5899,Verified,Delhi
TXN20411,INV12385,120118,2024-12-30,Redemption,46327.8,524.8596,Pending,Kerala
TXN20412,INV11714,120127,2022-03-17,SIP,24242.27,331.4181,Verified,Punjab
TXN20413,INV12200,120131,2025-07-30,SIP,3039.57,38.3756,Verified,Madhya Pradesh
TXN20414,INV11455,120103,2025-08-18,SIP,2063.12,20.9401,Verified,Haryana
TXN20415,INV11637,120114,2024-05-31,Lumpsum,7056.82,212.0028,Verified,Delhi
TXN20416,INV12092,120126,2025-02-16,Lumpsum,139094.56,4653.1037,Verified,Haryana
TXN20417,INV11533,120118,2024-08-06,Lumpsum,137513.32,1906.2177,Verified,Punjab
TXN20418,INV10618,120115,2022-02-20,SIP,3509.18,73.9744,Verified,Telangana
TXN20419,INV10352,119777,2022-10-18,SIP,8485.37,166.4453,Verified,West Bengal
TXN20420,INV10848,120126,2024-09-16,Redemption,24855.8,502.7983,Verified,West Bengal
TXN20421,INV11854,120113,2022-05-18,SIP,2072.39,28.0166,Verified,Uttar Pradesh
TXN20422,INV10093,120114,2025-08-20,SIP,17251.34,695.8467,Verified,Delhi
TXN20423,INV11000,120126,2022-12-24,SIP,4843.26,80.2045,Pending,Kerala
TXN20424,INV11893,120107,2024-04-09,SIP,5426.84,80.2275,Verified,Rajasthan
TXN20425,INV11771,120118,2022-03-01,SIP,15738.57,566.9677,Verified,Andhra Pradesh
TXN20426,INV12426,120120,2024-03-07,SIP,17913.65,628.0951,Verified,Maharashtra
TXN20427,INV10257,120129,2022-07-28,SIP,21927.5,817.3856,Pending,Punjab
TXN20428,INV11336,120105,2024-07-26,SIP,7296.48,83.2577,Verified,Delhi
TXN20429,INV12162,120113,2025-05-07,SIP,15671.4,249.4237,Verified,Gujarat
TXN20430,INV11426,120115,2024-07-26,SIP,5140.66,72.7902,Verified,Haryana
TXN20431,INV11219,120132,2025-04-23,SIP,17130.64,448.6021,Verified,Delhi
TXN20432,INV10978,120112,2022-08-28,SIP,9959.35,438.3079,Failed,Karnataka
TXN20433,INV11592,120119,2025-05-06,Lumpsum,117087.18,2435.5872,Verified,Karnataka
TXN20434,INV11994,120127,2025-11-21,Lumpsum,130825.72,1308.3755,Verified,Madhya Pradesh
TXN20435,INV12273,120103,2024-09-29,Redemption,8734.23,227.9752,Verified,Uttar Pradesh
TXN20436,INV11848,120132,2022-04-20,Lumpsum,75012.64,6905.6455,Verified,Bihar
TXN20437,INV10560,120105,2024-02-26,SIP,13130.51,240.7179,Verified,Kerala
TXN20438,INV12015,120119,2025-12-25,SIP,11652.44,465.115,Verified,Bihar
TXN20439,INV12316,119551,2023-03-28,Lumpsum,11375.54,376.2262,Verified,Uttar Pradesh
TXN20440,INV11183,120103,2024-07-25,SIP,18820.44,238.4364,Verified,Haryana
TXN20441,INV12252,120125,2022-08-20,SIP,3740.96,46.9026,Verified,Haryana
TXN20442,INV11503,120127,2022-03-27,SIP,18255.53,308.5174,Verified,Punjab
TXN20443,INV11742,119062,2025-08-31,SIP,6940.76,78.2208,Verified,Punjab
TXN20444,INV10133,120121,2023-06-23,SIP,21692.79,1216.7499,Verified,West Bengal
TXN20445,INV10481,120108,2023-03-06,SIP,18702.71,259.6804,Verified,Punjab
TXN20446,INV12500,120120,2022-12-06,SIP,4341.64,151.8281,Verified,Haryana
TXN20447,INV10848,118632,2025-03-13,SIP,13774.74,216.1856,Verified,West Bengal
TXN20448,INV10690,120113,2025-12-12,Lumpsum,61419.98,1803.2414,Pending,Uttar Pradesh
TXN20449,INV12108,119062,2022-10-05,SIP,19856.59,214.2277,Verified,Punjab
TXN20450,INV11136,120101,2025-12-07,SIP,4184.58,180.6664,Verified,Bihar
TXN20451,INV11320,120108,2025-10-16,SIP,12747.01,205.7021,Failed,Gujarat
TXN20452,INV11101,120119,2024-02-08,SIP,2812.39,34.502,Verified,Telangana
TXN20453,INV10382,120118,2024-11-21,SIP,7677.42,81.4405,Pending,Andhra Pradesh
TXN20454,INV11512,120122,2024-09-26,Lumpsum,118481.33,1343.2999,Verified,West Bengal
TXN20455,INV10382,120122,2025-07-24,Lumpsum,140971.35,1629.5465,Verified,Rajasthan
TXN20456,INV12190,120118,2023-03-23,SIP,20796.34,381.4138,Verified,Gujarat
TXN20457,INV11323,120111,2023-11-23,SIP,14870.41,243.966,Verified,Kerala
TXN20458,INV11988,120114,2025-10-29,SIP,2161.82,114.0097,Failed,Punjab
TXN20459,INV11883,119551,2022-09-12,SIP,21583.64,434.141,Failed,Madhya Pradesh
TXN20460,INV10003,120120,2023-02-19,SIP,22825.77,255.341,Verified,Andhra Pradesh
TXN20461,INV11237,120103,2023-07-16,Lumpsum,132644.65,4076.9789,Verified,Delhi
TXN20462,INV11524,120103,2022-04-17,SIP,16014.5,212.566,Verified,Gujarat
TXN20463,INV10960,120120,2025-09-04,SIP,17888.75,1771.555,Verified,Delhi
TXN20464,INV11954,119092,2022-09-29,SIP,6428.58,90.291,Verified,Haryana
TXN20465,INV10039,125497,2025-11-25,SIP,20610.62,208.3271,Verified,West Bengal
TXN20466,INV11730,120101,2024-09-05,Lumpsum,49644.64,2751.9511,Pending,Delhi
TXN20467,INV10420,119062,2023-10-04,SIP,22143.74,991.1423,Verified,West Bengal
TXN20468,INV10546,120102,2022-05-21,SIP,14518.99,223.6143,Verified,Kerala
TXN20469,INV10673,120121,2023-12-21,SIP,6113.33,79.0406,Verified,Andhra Pradesh
TXN20470,INV11687,120132,2025-11-07,Lumpsum,172692.69,9700.7885,Verified,Telangana
TXN20471,INV10412,120101,2022-09-10,SIP,18520.22,444.7891,Verified,Haryana
TXN20472,INV11759,120113,2022-10-14,SIP,7647.22,434.9365,Verified,Tamil Nadu
TXN20473,INV12267,120131,2025-05-13,SIP,15582.23,194.5171,Verified,Andhra Pradesh
TXN20474,INV10110,120112,2023-02-25,SIP,15566.24,576.9936,Verified,Kerala
TXN20475,INV11605,120111,2025-08-16,SIP,19811.24,243.2617,Verified,Maharashtra
TXN20476,INV10981,120124,2024-03-01,SIP,6785.96,100.641,Verified,Delhi
TXN20477,INV10291,120126,2022-01-25,Lumpsum,187115.26,8552.488,Pending,West Bengal
TXN20478,INV12329,120119,2024-01-19,SIP,17390.61,221.127,Verified,Kerala
TXN20479,INV10299,119551,2025-04-17,SIP,1331.04,45.2475,Verified,Delhi
TXN20480,INV10248,120118,2024-11-03,SIP,16085.7,291.9661,Verified,Uttar Pradesh
TXN20481,INV11702,120120,2025-12-08,SIP,2978.27,51.0933,Verified,Gujarat
TXN20482,INV10626,120110,2022-06-21,SIP,2896.52,31.1845,Pending,Uttar Pradesh
TXN20483,INV10637,120127,2023-11-01,SIP,15074.49,191.5676,Verified,Gujarat
TXN20484,INV10271,120112,2025-12-01,Redemption,37038.0,429.7643,Verified,Gujarat
TXN20485,INV10238,120108,2022-06-26,SIP,11427.61,224.9376,Verified,Madhya Pradesh
TXN20486,INV12494,118632,2023-09-26,Redemption,37601.29,490.4991,Verified,Rajasthan
TXN20487,INV10490,125497,2025-12-20,SIP,17835.99,720.7935,Pending,Karnataka
TXN20488,INV11421,120126,2024-11-25,SIP,20740.16,622.2255,Verified,Punjab
TXN20489,INV11524,120101,2023-07-05,SIP,22273.95,280.4269,Verified,Andhra Pradesh
TXN20490,INV10121,120114,2024-05-29,SIP,13572.5,403.1579,Verified,Uttar Pradesh
TXN20491,INV12362,119092,2024-10-13,Lumpsum,104602.47,6978.3736,Verified,Telangana
TXN20492,INV12322,120103,2024-01-24,Lumpsum,54747.64,2842.3437,Verified,Karnataka
TXN20493,INV12351,119777,2023-04-13,SIP,13211.8,946.1728,Verified,Andhra Pradesh
TXN20494,INV10051,120108,2022-04-05,SIP,9735.44,104.8847,Verified,Telangana
TXN20495,INV10734,120503,2025-02-06,SIP,22934.74,299.1751,Verified,Punjab
TXN20496,INV11718,120107,2023-10-22,SIP,10990.16,146.8764,Verified,Tamil Nadu
TXN20497,INV11112,119092,2025-03-16,Lumpsum,28283.18,400.6155,Verified,West Bengal
TXN20498,INV10216,120104,2023-04-03,SIP,13378.58,946.5815,Verified,Punjab
TXN20499,INV11643,119092,2024-08-10,SIP,7775.36,90.3731,Verified,Bihar
TXN20500,INV11341,120841,2025-02-06,SIP,1191.26,42.4534,Verified,Telangana
TXN20501,INV12310,120112,2025-06-29,SIP,12134.24,191.8391,Verified,Tamil Nadu
TXN20502,INV12021,120105,2025-01-24,SIP,20103.36,853.6106,Failed,Punjab
TXN20503,INV11680,119551,2023-04-23,SIP,9314.17,108.8592,Verified,Kerala
TXN20504,INV10040,120114,2022-01-03,SIP,16775.29,194.1348,Verified,Punjab
TXN20505,INV11260,119062,2023-02-25,SIP,24594.78,514.7136,Verified,Kerala
TXN20506,INV10246,120102,2025-12-28,SIP,3232.64,34.7915,Verified,Uttar Pradesh
TXN20507,INV12129,120119,2025-12-06,SIP,9939.81,101.7277,Pending,Madhya Pradesh
TXN20508,INV10348,120130,2022-07-15,SIP,4204.33,50.173,Verified,Kerala
TXN20509,INV10307,120130,2025-03-08,SIP,11439.59,118.2024,Verified,Maharashtra
TXN20510,INV10970,120111,2023-06-19,SIP,8560.21,104.2993,Verified,Bihar
TXN20511,INV11337,120113,2024-07-16,Redemption,13213.34,139.2051,Failed,Uttar Pradesh
TXN20512,INV10558,120130,2022-08-12,SIP,3535.79,70.0697,Verified,Karnataka
TXN20513,INV11287,120119,2022-09-05,Lumpsum,74866.05,943.7257,Pending,Kerala
TXN20514,INV11852,120112,2024-08-06,SIP,21459.57,1183.1355,Verified,Uttar Pradesh
TXN20515,INV11247,120131,2022-03-24,SIP,21062.19,533.2007,Verified,Tamil Nadu
TXN20516,INV10374,120108,2023-12-30,SIP,13323.03,187.7898,Verified,Gujarat
TXN20517,INV11066,120104,2022-03-05,SIP,21510.43,358.2932,Verified,Gujarat
TXN20518,INV12254,120108,2022-07-13,SIP,3445.78,42.3092,Verified,Telangana
TXN20519,INV10498,125497,2022-05-07,SIP,19743.04,657.9712,Verified,Bihar
TXN20520,INV10812,120118,2024-02-02,SIP,16127.14,237.0883,Pending,Rajasthan
TXN20521,INV12386,120130,2023-06-15,Redemption,41011.86,3428.5072,Verified,Madhya Pradesh
TXN20522,INV10265,120105,2025-08-15,SIP,20423.17,1117.3588,Verified,Telangana
TXN20523,INV11359,119777,2022-03-29,Redemption,4430.61,47.5531,Verified,Telangana
TXN20524,INV11775,120118,2024-10-13,Lumpsum,79632.24,1645.3023,Verified,Maharashtra
TXN20525,INV11450,120106,2023-01-19,SIP,7716.51,86.2101,Verified,Uttar Pradesh
TXN20526,INV10142,120132,2025-06-22,Redemption,13797.67,377.4035,Verified,Haryana
TXN20527,INV11688,120128,2024-09-08,SIP,3105.32,69.8274,Verified,Maharashtra
TXN20528,INV11718,120105,2025-08-09,Lumpsum,160453.6,4948.7131,Verified,Madhya Pradesh
TXN20529,INV12227,119551,2024-02-23,Lumpsum,144107.28,2710.2303,Verified,Punjab
TXN20530,INV11986,120115,2025-03-04,Lumpsum,67712.86,1971.8816,Verified,Kerala
TXN20531,INV10107,120113,2025-05-07,SIP,1703.28,20.5308,Verified,Tamil Nadu
TXN20532,INV11151,118632,2024-08-24,SIP,9578.39,153.1097,Verified,Kerala
TXN20533,INV10954,120103,2022-07-25,SIP,16764.75,493.2632,Verified,Tamil Nadu
TXN20534,INV10230,120107,2025-03-25,SIP,24583.95,546.82,Verified,Bihar
TXN20535,INV10712,120104,2023-04-30,Lumpsum,67010.85,876.7673,Verified,Haryana
TXN20536,INV11470,120130,2022-02-27,Redemption,35626.92,373.917,Verified,Andhra Pradesh
TXN20537,INV12309,120102,2025-02-27,SIP,21080.72,254.1803,Verified,Tamil Nadu
TXN20538,INV12017,120127,2023-09-25,Redemption,25540.95,1409.2986,Verified,Karnataka
TXN20539,INV10953,120131,2023-03-25,SIP,13634.76,1355.1399,Verified,Maharashtra
TXN20540,INV10826,120101,2023-11-29,SIP,5259.04,63.9644,Verified,Andhra Pradesh
TXN20541,INV11326,118632,2022-02-14,SIP,15078.62,162.9237,Verified,Karnataka
TXN20542,INV10455,120126,2024-01-18,SIP,9966.18,105.1583,Verified,Delhi
TXN20543,INV11621,120130,2022-07-26,SIP,8242.36,369.9335,Verified,West Bengal
TXN20544,INV10646,120120,2025-08-02,SIP,16580.33,645.6957,Verified,Telangana
TXN20545,INV12302,120132,2024-01-01,SIP,16972.76,203.7525,Verified,Tamil Nadu
TXN20546,INV11550,120112,2025-11-11,SIP,4056.36,53.6593,Verified,Uttar Pradesh
TXN20547,INV12347,120118,2025-03-08,Lumpsum,40505.94,1048.3033,Verified,Maharashtra
TXN20548,INV10905,120129,2022-08-02,SIP,12908.44,324.2906,Verified,Madhya Pradesh
TXN20549,INV10319,120108,2023-12-12,SIP,5029.3,56.0812,Pending,West Bengal
TXN20550,INV10364,120114,2024-07-03,SIP,7365.1,226.907,Verified,Maharashtra
TXN20551,INV10278,120115,2023-06-10,SIP,3592.83,355.1875,Failed,Punjab
TXN20552,INV11581,120121,2024-05-09,Lumpsum,177487.64,3263.9977,Verified,Karnataka
TXN20553,INV11552,120115,2025-01-23,Lumpsum,24778.57,466.1654,Verified,Gujarat
TXN20554,INV12368,120107,2022-11-30,Lumpsum,19373.33,224.961,Verified,Telangana
TXN20555,INV11208,119551,2023-10-15,SIP,23839.89,1429.4183,Verified,Uttar Pradesh
TXN20556,INV10697,120117,2022-11-26,Lumpsum,19625.47,207.096,Verified,Andhra Pradesh
TXN20557,INV10382,120114,2025-05-01,SIP,22437.43,305.6645,Verified,Haryana
TXN20558,INV11767,120103,2025-05-28,Lumpsum,89669.08,6050.5383,Verified,Madhya Pradesh
TXN20559,INV11357,120106,2023-01-25,SIP,17732.72,236.4885,Verified,Gujarat
TXN20560,INV12213,120109,2025-09-14,SIP,8137.62,436.7449,Verified,Uttar Pradesh
TXN20561,INV11610,120129,2025-01-30,Lumpsum,100734.91,6758.2663,Verified,Bihar
TXN20562,INV10016,120120,2022-06-29,SIP,20773.54,313.5241,Verified,Uttar Pradesh
TXN20563,INV11968,120105,2022-07-18,SIP,5966.87,88.4804,Verified,Maharashtra
TXN20564,INV10336,120123,2022-08-25,Lumpsum,158050.93,3017.1028,Verified,Uttar Pradesh
TXN20565,INV11086,120841,2025-08-07,SIP,10300.65,237.3868,Verified,Kerala
TXN20566,INV11563,120116,2023-01-18,SIP,2070.81,41.7699,Verified,Telangana
TXN20567,INV11079,120107,2023-07-05,SIP,2479.34,31.9087,Verified,Haryana
TXN20568,INV10397,120841,2025-09-30,SIP,20396.32,431.5878,Verified,West Bengal
TXN20569,INV12416,120107,2025-02-07,SIP,21179.13,253.1679,Verified,Maharashtra
TXN20570,INV11715,120127,2025-11-08,SIP,23472.67,381.3948,Verified,Bihar
TXN20571,INV10966,120123,2023-09-05,Lumpsum,81986.85,943.9554,Verified,Delhi
TXN20572,INV10143,120125,2025-03-15,Lumpsum,105779.39,1721.8467,Verified,Madhya Pradesh
TXN20573,INV10604,119777,2024-07-08,SIP,23777.48,949.3967,Verified,Karnataka
TXN20574,INV10868,120105,2022-09-16,SIP,11161.0,112.7998,Verified,Maharashtra
TXN20575,INV11784,120105,2025-07-08,SIP,21018.59,632.9038,Failed,Karnataka
